ProviderName,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerLocationState,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerPoints,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
Statue of Liberty,,NA,0,Malaysia,No,6,04,"Liberty Island , New York City , NY 10004",4,DTgeorgetown,https://www.tripadvisor.com//ShowUserReviews-g60763-d103887-r363562114-Statue_of_Liberty-New_York_City_New_York.html#REVIEWS,03/01,04/12/16,"Its an iconic building and nobody shld miss it. I took the Hornblower cruise which went near d statue but not on d island. However, its good enough for pictures.",Group,0,0,Dance,George Town,NA,No,0,A must see for everyone
Snug Harbor Cultural Center,,NA,0,New York,No,6,04,"1000 Richmond Terrace , Staten Island , NY 10301",5,pariholly,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r356896770-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,09/01,03/19/16,This is so beautiful in the fall and spring It's right off the water and you can almost feel like you stepped into a different time So relaxing quiet go enjoy what nature has to offer,Solo,0,0,Dance,Staten Island,NA,Yes,0,I love to walk around
Snug Harbor Cultural Center,,NA,0,NA,No,2,03,"1000 Richmond Terrace , Staten Island , NY 10301",5,P J G,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r353400907-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,06/01,03/06/16,"A large grounds of various attractions, including museums & gardens... Nice for a relaxing day or part of a day... Visits prior to January 2016",Solo,0,0,Dance,,NA,No,0,"A large grounds of various attractions, including museums & gardens"
Snug Harbor Cultural Center,1,NA,0,United Kingdom,No,8,05,"1000 Richmond Terrace , Staten Island , NY 10301",4,antmnz,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r289959785-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,07/01,07/17/15,The grounds are rather large and very pretty and well worth the walk from the Staten Island Ferry. The walk took about 20 minutes but it would be just as east to get a bus there if necessary. In the summer there are often events for families.,Solo,0,0,Dance,London,NA,No,0,Beautifully manicured both inside and out
Snug Harbor Cultural Center,1,NA,0,New York,No,33,05,"1000 Richmond Terrace , Staten Island , NY 10301",4,TIM V,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r287220672-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,07/01,07/09/15,"I walk my dog here every day. OK, I'm a local! So every day I walk from Henderson Avenue is the rear (parallel to Richmond Terrace in the front, where the buses are) and go thru the allee and take a left down into the 911 Memorial meditation garden. Look for the small fountain (not the one in the front with a large round pool and a sculpture of Neptune) and descend into the garden. Joyful, with a big meadow, pool and stream at the bottom....If you're coming from Richmond Terrace, veer toward the right and pass the gorgeous greenhouse, then the Chinese Scholar's Garden, which is worth its own look on the way back. The meditation garden is just past the entrance to that Garden. This is not the New York Botanical Garden....it isn't Longwood Gardens...it's a quiet space within NYC for a couple of hours of woods, lawns and flowers. Please visit the Noble Collection, as well as the snack bar, where the food is nice. You'll love this during your visit to NYC!",Solo,0,0,Dance,Staten Island,NA,No,0,Your pleasant surprise not far from the ferry!
Snug Harbor Cultural Center,,NA,0,NA,No,124,06,"1000 Richmond Terrace , Staten Island , NY 10301",4,Bridgetpianos,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r285869140-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,06/01,07/05/15,Nice if you like plants and gardens. Very relaxing plan on walking because there is parking only at entrance and you have to walk to the exhibits. There is a small historical museum about Staten Island and a larger marine musese with 3 floors with a very nice gift shop,Solo,0,0,Dance,new jersey,NA,Yes,0,Very nice
Snug Harbor Cultural Center,,NA,0,United Kingdom,No,15,04,"1000 Richmond Terrace , Staten Island , NY 10301",4,Tony M,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r242719191-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,11/01,12/03/14,"Went to Staten Island on the ferry from Manhattan and found this place. Lovely collection of 19th century building, once a sailors home but is now a cultural centre. It has museums and art galleries, workshops and a botanical garden. Even the surrounding streets look nice. I went in November so perhaps I did not see it at its best - it must be wonderful in summer and autumn.",Solo,0,0,Dance,Crosby,NA,No,0,Nice find
Snug Harbor Cultural Center,,NA,0,Ohio,No,11,03,"1000 Richmond Terrace , Staten Island , NY 10301",5,Ed F,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r218643196-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,07/01,07/31/14,"Many things to do and see! You can stroll around on the grounds and take in all the beauty, or go into the many buildings and see the numerous exhibits. The Chinese Garden and the 9-11 Exhibit were awesome!",Solo,0,0,Dance,Cleveland,NA,No,0,Fantasic place to visit!
Snug Harbor Cultural Center,,NA,0,New York,No,16,03,"1000 Richmond Terrace , Staten Island , NY 10301",5,SI M,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r203150824-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,04/01,04/28/14,"Bike there, jog through, drive, or bus from the ferry. My special treat is to sit and savor the Scholar's Garden in all seasons and weather. 83 landscaped acres include botanical, Tuscan, Chinese Scholar's gardens, and a seasonal opportunity to purchase fresh heirloom herbs & vegetables, plus a view of NY's waterfront from its restored Greek Revival buildings. Those amazing buildings house a theatre for performing arts, museum collections of contemporary & maritime & kid-friendly art and history, an artist residency program, an art school and great festivals. The website will tell you what's ""on special"" for the day but, to me, it's special every day. Bring a picnic or walk to next door local restaurants. And have your type of great day.",Solo,0,0,Dance,Staten Island,NA,No,0,"Cultural Smorgasbord: gaze, wander, jog, sit"
Snug Harbor Cultural Center,1,NA,0,lsrael,No,215,06,"1000 Richmond Terrace , Staten Island , NY 10301",4,Dave S,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r192461707-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,08/01,01/29/14,"Sailors' Snug Harbor has some great Greek-Revival architecture - bring a copy of the architectural guidebook AIA GUIDE TO NEW YORK CITY! Unfortunately the 5 main buildings (1833-84) face north, meaning pictures taken in sunny weather won't turn out the best. On Richmond Terrace by the eastbound bus stop, there is an interesting old entry gate (1873). In one of the buildings is the small John Noble Maritime Museum (free entry), with a world-class collection of model ships, & some interesting old maps - not worth making an outing of, but if you're already here ... Getting there is fairly easy: From the St. James ferry terminal, take the # SI 40 bus, & it's but a short ride. The Staten Island Railway (SIR) doesn't reach here.",Solo,0,0,Dance,Hebron,NA,No,0,Greek Revival in Staten Island
Snug Harbor Cultural Center,,NA,0,Texas,No,74,06,"1000 Richmond Terrace , Staten Island , NY 10301",4,Philip_Wilson,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r179986250-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,10/01,10/06/13,"There are quite few old buildings with interesting architecture. Many of them are open to the public. Today I saw the building that houses art by John Noble and others. Another day, I will return to see some of the other things on the site.",Solo,0,0,Dance,Austin,NA,No,0,"No admission charge, and much to see"
Snug Harbor Cultural Center,,NA,0,New York,No,,02,"1000 Richmond Terrace , Staten Island , NY 10301",5,zzstats,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r361335815-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,04/01,04/03/16,"I always love to visit Snug Harbor. The grounds are well kept with seasonal plants and flowers from spring to fall. When the flowers are in full bloom, it is a spectacular sight! The beautiful pale cherry blossoms all in a row are currently in bloom. There are several gardens to name a few: The Chinese Scholar Garden, Rose Garden (blooms in June), the Tuscan Garden, White Garden and the Healing Garden. The air is just so nice and fresh and is a relaxing place to be. The buildings are from the the 1800's and used to be a complex housing retired sailors. Many have been refurbished.",Group,0,0,Dance,Staten Island,NA,No,0,Beautiful grounds with lovely gardens
Snug Harbor Cultural Center,,NA,0,NA,No,2,03,"1000 Richmond Terrace , Staten Island , NY 10301",5,FerryGuy,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r345873801-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,08/01,02/08/16,"Who knew something like this existed on Staten Island? Great place to channel the Bard and spend a summer afternoon. All of Snug Harbor is nice, but the Shakespeare Garden is definitely the spot to take your break.",Group,0,0,Dance,Staten Island,NA,No,0,Shakespeare Garden is awesome
Snug Harbor Cultural Center,,NA,0,Vermont,No,4,03,"1000 Richmond Terrace , Staten Island , NY 10301",5,Scott F,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r343759242-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,09/01,01/30/16,"We wandered about the grounds enjoying the privacy of this little visited gem. The purpose of our visit was to visit the botanical garden and it was wonderful. Although not the Chinese Garden was closed, we found much to see. Best of all, the 100 + year old garden had a delightful unkept quality that made finding little nooks something of an adventure. The staff was very helpful in answering our questions and taking us to special sites like the tower. This is a great break to the hectic pace of Manhattan.",Group,0,0,Dance,Barre,NA,No,0,Wonderful grounds. The botanical garden was great
Snug Harbor Cultural Center,,NA,0,NA,No,2,03,"1000 Richmond Terrace , Staten Island , NY 10301",5,John H,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r340695429-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,05/01,01/17/16,"There are a few gems on otherwise pedestrian Staten Island, and this may be the best of them. The beautiful Greek Revival buildings are enough of an attraction in themselves, but they also house several first rate small museums. The Noble Collection is unique, dedicated to a mid-Twentieth Century artist who roamed New York on a floating studio to paint and draw harbor life. The studio was lovingly restored and is housed inside the museum. There is a lo more to see and do. Don't miss the small but beautiful botanical garden or the Chinese Scholars' Garden.",Group,0,0,Dance,,NA,No,0,Magnificent 19th Century Greek Revival Complex
Snug Harbor Cultural Center,1,NA,0,NA,No,7,04,"1000 Richmond Terrace , Staten Island , NY 10301",4,LaurenLHS1,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r324414555-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,10/01,11/04/15,"Snug harbor had something for everyone. They have a wonderful Children's Museum, Several Theatrical venues from small and intimate to medium sized. Some local some traveling productions and some of their performances feel like a Broadway production. I saw Les Miseribles and Shrek the musical. both were excellent. They have beautiful Gardens, a Tuscan Garden, a Japanese Scholars Garden and a French Garden, the have a 911 memorial where Firemen volunteer to tell visitors of their memories of the day. There is the Art Lab, where you can take classes or you can look at the art from local artist. You can have a wedding here in on of several venues and the wedding pictures in the gardens are beautiful. There is so much more.",Group,0,0,Dance,New York,NA,No,0,So many things to do nearby
Snug Harbor Cultural Center,,NA,0,India,No,633,06,"1000 Richmond Terrace , Staten Island , NY 10301",5,Shashirekha B,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r321607317-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,04/01,10/25/15,"THERE ARE MANY BUILDINGS HOUSING CULTURAL ACTIVITIES, EXHIBITIONS noble maritime collections. Chinese Gardens. Herbal garden and many more things to see. Beautiful flower garden. Just take a long walk and enjoy each and every buildings and gardens and exhibits in the area.",Group,0,0,Dance,Bengaluru (Bangalore),NA,No,0,Lots of inteesting things to see
Snug Harbor Cultural Center,,NA,0,New York,No,14,05,"1000 Richmond Terrace , Staten Island , NY 10301",5,cecesimms,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r321157275-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,11/01,10/23/15,"Had a FABULOUS time here! I had no idea it was easy to get to - Staten Island Ferry and then a 10 minute bus ride west drops you right in front of the main gate. I CANNOT believe that it's free to go in and roam the main grounds! It reminded me of NYBG which is $20 admission. I had heard about the Chinese Scholar Garden (which is a $5 ticket although it seems like a bargain) which is the main reason we decided to go, and it seemed like a film set, I kept waiting for people in Asian costumes to walk down the path and start to occupy the scene. We then explores the rest of the grounds, and especially enjoyed the Italian Garden. I had no idea that such a gem awaited us. Will definitely be back to explore more.",Group,0,0,Dance,New York City,NA,No,0,hidden NYC gem
Snug Harbor Cultural Center,,NA,0,Florida,No,5,02,"1000 Richmond Terrace , Staten Island , NY 10301",5,Jane4610,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r318021840-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,09/01,10/12/15,"Growing up in Staten Island a long time ago, this was a very enjoyable day. It brought back memories. The museum had just opened and we were lucky to be there for that week. They did a wonderful job of showcasing the History of Staten Island and the other exhibits were just as great . We were there for quite some time. A great addition for Staten Island. We enjoyed the walk on the property also. There is an outdoor café with great knishes and food. That was a plus for Snug harbor. Thank you for putting this Cultural Center at Snug Harbor. We will return on our next visit back to our roots.....",Group,0,0,Dance,Ocala,NA,No,0,Staten Island Museum
Snug Harbor Cultural Center,,NA,0,New York,No,3,03,"1000 Richmond Terrace , Staten Island , NY 10301",5,sbizazz,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r311930136-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,09/01,09/19/15,"Enjoyed the flower gardens; children's museum play center (admission); art showcases; can serve as a venue by the gardens; occupies a large expanse of land to enjoy walking through & exploring; buildings of former military baracks remain on grounds and now converted for providing educational workshops/classes e.g. music courses, varieties of fine arts and showcases cultural events i.e. plays, jazz/orchestra events, the Chinese Lunar year festival & Sarkura Japanese festival, to name a few. Recommend going at least once, as it is a cultural/historical & natural attraction on the island.",Group,0,0,Dance,New York City,NA,Yes,0,"Nice views,kids can play,walk gardens"
Snug Harbor Cultural Center,,NA,0,United Kingdom,No,17,04,"1000 Richmond Terrace , Staten Island , NY 10301",3,Corky1969,https://www.tripadvisor.com//ShowUserReviews-g48682-d532155-r311254280-Snug_Harbor_Cultural_Center-Staten_Island_New_York.html#REVIEWS,09/01,09/17/15,"This place has so much potential but it needs a serious cash injection. It is worth a visit if you have a couple of hours to kill (we visited after taking the Staten Island Ferry and it made a pleasant change from the bustle of Manhattan), but don't make a special trip.",Group,0,0,Dance,Horsham,NA,No,0,Charming and has potential
Staten Island Children's Museum,,NA,0,Pennsylvania,No,18,05,"1000 Richmond Terrace , Building M , Staten Island , NY 10301",4,Rob50rph,https://www.tripadvisor.com//ShowUserReviews-g48682-d110277-r242839706-Staten_Island_Children_s_Museum-Staten_Island_New_York.html#REVIEWS,11/01,12/03/14,"Lots of dispays and hands-on opportunities mostly designed for younger children. Clean, safe surroundings",Group,0,0,Dance,West Grove,NA,No,0,Fun hands on museum for younger children
Alice Austen House Museum & Garden,,NA,0,NA,No,2,03,"2 Hylan Blvd. , Staten Island , NY 10305",5,P J G,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r353396343-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,04/01,03/06/16,"Well preserved bit of history where a famous author had lived, at this scenic site in the ""forgotten Borough""... ===Visit was prior to April 2015 ===",Solo,0,0,Dance,,NA,No,0,An historic house on Staten Island
Alice Austen House Museum & Garden,,NA,0,New York,No,10,04,"2 Hylan Blvd. , Staten Island , NY 10305",4,masik60158,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r320991279-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,10/01,10/22/15,"A wonderful way to spend time in Staten Island. The museum is full of interesting information about the history of the house, about Alice live and her work. The dark room on second floor, which Alice used to make pictures, is well preserved. The museum staff is very informed. Plenty of street parking around. Worth a visit.",Solo,0,0,Dance,New York City,NA,No,0,Alice Austen House Museum
Alice Austen House Museum & Garden,,NA,0,New York,No,,02,"2 Hylan Blvd. , Staten Island , NY 10305",5,Parisian95,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r320370103-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,10/01,10/20/15,Clear Comfort started out as a modest 1690's Dutch farmhouse to become the Victorian Gothic home to early American photographer Alice Austen(1866-1952). Rooms were added at different times. The house overlooks NY Harbor and skyline of NYC. It's located on the eastern shore of Staten Island. The house is at 2 Hylan.Open Tuesday-Sunday 11 am - 5 pm. $3 suggested donation. Blvd,Solo,0,0,Dance,New York City,NA,No,0,Alice Austen home & garden
Alice Austen House Museum & Garden,,NA,0,New York,No,1,03,"2 Hylan Blvd. , Staten Island , NY 10305",5,kitkatsiny,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r306283707-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,10/01,09/02/15,When I lived near by I would always to to events here. This place is neat. Nice little house large grounds.,Solo,0,0,Dance,Staten Island,NA,No,0,The little house with big ideas
Alice Austen House Museum & Garden,,NA,0,New York,No,5,03,"2 Hylan Blvd. , Staten Island , NY 10305",5,Jan F,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r169805321-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,06/01,07/29/13,"The guided tour was really wonderful and the view of New York , Brooklyn and the bridge is breath taking. On a clear day you can see the Statue of Liberty.",Solo,0,0,Dance,Staten Island,NA,No,0,Alice Austen House
Alice Austen House Museum & Garden,,NA,0,New York,No,16,03,"2 Hylan Blvd. , Staten Island , NY 10305",5,SI M,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r159716794-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,04/01,05/05/13,"Come see works by this pioneering woman photographer shown in her charming home. Sit in her harborfront garden watching ships pass by, as she did. Then: masted and steamer ships. Now: Container ships, ocean liners. A rare treat!",Solo,0,0,Dance,Staten Island,NA,No,0,A little-known pioneering photographer
Alice Austen House Museum & Garden,,NA,0,New York,No,509,06,"2 Hylan Blvd. , Staten Island , NY 10305",5,Charming_Karl,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r159349140-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,06/01,05/01/13,"You will get so taken in by the view and the surroundings when you arrive at the Alice Austen House, that you may forget for a moment that you have come to see the house itself. And the house, aka Clear Comfort, is extraordinary: one of those structures that was built up in the 19th century, but which has at its core a much much older structure. And while you are marveling at the house, you may lose sight of the fact momentarily that you came to see an exhibit of amazing antique documentary photography - a field that Alice Austen helped to put on the map.",Solo,0,0,Dance,New York City,NA,No,0,Home to a pioneering documentary photographer
Alice Austen House Museum & Garden,,NA,0,United Kingdom,No,442,06,"2 Hylan Blvd. , Staten Island , NY 10305",5,bsandrs,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r326850777-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,11/01,11/15/15,"On our first ever visit to Staten Island, we discovered,on line, the Alice Austen House and decided to make a visit the centre of our day. We could not have made a better choice, the house is a treasure trove of information and exhibits relating to Ms Austen, a photographer well ahead of her time in many ways who deserves to be more well know. There is an excellent and informative film, ideal as a background to start the tour and much else to see. The setting could not be better, running down to the shore with views across to Manhattan. Additionally, a big ""Thank You"" to the staff for being so welcoming and adding to our day. A memorable experience. Highly recommended",Group,0,0,Dance,Portsmouth,NA,No,0,The Highlight Of Our Visit To Staten Island
Alice Austen House Museum & Garden,,NA,0,Massachusetts,No,4,03,"2 Hylan Blvd. , Staten Island , NY 10305",5,kitkat789076,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r322150651-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,10/01,10/26/15,"I grew up on Staten Island and had heard great things about this place. I finally made the trip to Rosebank to see it and it exceeded my expectations. The property of the Alice Austen House is beautiful, with wonderful views of the city. I loved learning about Alice Austen and viewing her life work. I'm obsessed with Victorian history and culture and early photography, so this place was right up my alley. I highly recommend it for those visiting Staten Island.",Group,0,0,Dance,Boston,NA,Yes,0,Wonderful photography museum
Alice Austen House Museum & Garden,,NA,0,United Kingdom,No,44,06,"2 Hylan Blvd. , Staten Island , NY 10305",5,tonyshaw14,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r303410125-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,08/01,08/25/15,"Most people taking the Staten Island ferry just seem to visit St George and head back to Manhattan - or worse, just turn back without even visiting the port, merely to say they've done it and - hey! - seen the Statue of Liberty quite close up. There is far, far more to NYC than Manhattan, but maybe I should keep that secret. Oh yeah, the Alice Austen house: a warm welcome awaits, this is a superb old house with lovely photos, it's a very calm world away from the (admittedly wonderful too) insanity across the water, and they suggest that each visitor pay a mere $3! And don't forget to visit the Alice Austen grave at Moravian Cemetery near Grant City and just a few minutes from the train station if you're using public transport - but go to the lobby of the restroom first to get (free) printouts of the cemetery and the location of the grave itself.",Group,0,0,Dance,Manchester,NA,No,0,Well worth going out of the way for
Alice Austen House Museum & Garden,,NA,0,New York,No,57,06,"2 Hylan Blvd. , Staten Island , NY 10305",4,Thomas W,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r241898850-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,11/01,11/28/14,Would recommend a visit to any Staten Islander. Building is of historical interest. View of the Narrows is splendid. Has access to a beach and a large open grounds. Wonderful place for children. Try to visit when the museum is having a special event.,Group,0,0,Dance,New York City,NA,No,0,Hidden gem in Staten Island
Alice Austen House Museum & Garden,1,NA,0,AZ,No,14,04,"2 Hylan Blvd. , Staten Island , NY 10305",3,Olivey,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r226300273-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,08/01,09/02/14,"This is the restored home of Alice Austen, one of America's first female photographers. It is on Staten Island, overlooking Manhattan, set in several acres of parkland. There are only two period rooms and a few of Austen's photographs on display. There are also volumes of her photographs you can look through and a video about her life. There is a gallery space where work of other photographers is shown. To get here by public transportation, you must take the (free) Staten Island Ferry (which is a very nice experience and a great way to see the Statute of Liberty without paying for a harbor cruise) and then take a city bus. Total travel time will be at least an hour each way, plus the time it takes to get to the ferry terminal in lower Manhattan--and it could be substantially more. We felt that the amount of travel and waiting for the ferry and bus was more than this attraction warranted. If you have a private vehicle, it might be a better bet.",Group,0,0,Dance,Tucson,NA,No,0,"Lovely, but perhaps not worth the effort"
Alice Austen House Museum & Garden,1,NA,0,New Jersey,No,11,03,"2 Hylan Blvd. , Staten Island , NY 10305",5,Jerry G,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r218560235-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,07/01,07/30/14,"Located at the very north end of Hylan Blvd on Staten Isl. just north of the Verrazano Bridge, the house itself is pleasant in the summer with its pretty flowers, many glass doors, and light airy porch. It's in an inviting park setting at the water's edge with fantastic views of upper New York Harbor. Admission is free with a donation jar. It's important to see the video of Alice Austen's life and her photo albums on the porch. You won't believe the quality of these photos or the stories they tell of Staten Isl. and Manhattan in the late 1800's. Pull into the driveway on the right before the end of the street. You're allowed to park behind the house even though it's just a dirt space.",Group,0,0,Dance,Piscataway,NA,No,0,America's Victorian Era in Photos
Alice Austen House Museum & Garden,1,NA,0,New Jersey,No,42,06,"2 Hylan Blvd. , Staten Island , NY 10305",5,Jean L,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r215493471-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,06/01,07/15/14,"Beautiful little house/museum. This was my first trip to Staten Island so I was wowed by the entire location, the view, the ships coming into harbor. But the life of Alice Austen! Fascinating. My favorite part was the room where I could sit and study the portfolios of her photographs up close. The staff was so helpful. It was a pleasure to walk the grounds and just sit and take in the atmosphere. I wish I lived closer so that I could visit again.",Group,0,0,Dance,Newton,NA,No,0,What a life!
Alice Austen House Museum & Garden,1,NA,0,NA,No,80,06,"2 Hylan Blvd. , Staten Island , NY 10305",4,Jonboy111,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r208339024-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,12/01,06/01/14,"Staten Island has several small museums,this is a good one. The location is breath taking sitting on a hill overlooking the narrows lower bay. Alice lived here over 100 years ago & took many pictures with the old big box cameras, her pics are here & also her Victorian furniture. The building holds events like recitals and dances & also leases out weddings & such. All in all not bad.",Group,0,0,Dance,,NA,Yes,0,Nice little museum
Alice Austen House Museum & Garden,,NA,0,NA,No,200,06,"2 Hylan Blvd. , Staten Island , NY 10305",5,PhoenixRobin,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r162355946-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,05/01,05/29/13,"Alice Austen was a photographer in the late 19th and early 20th century. This was her family home where she lived with her companion. This house is a hidden gem and a peaceful place to relax off the beaten path. Take the S51 bus (you can use your metro card) and get off at Hylan Street (about a mile and a half). Walk down the block to the water. The home has a beautiful view of Manhattan and Brooklyn. Only the lower rooms of the home are restored with some of the original furnishings or have exhibits. There is a short video about Alice Austen. It is well worth a visit to learn about this relatively unknown, but remarkable woman.",Group,0,0,Dance,Phoenix,NA,No,0,Hidden Gem
Alice Austen House Museum & Garden,,NA,0,Colorado,No,51,05,"2 Hylan Blvd. , Staten Island , NY 10305",4,ColoradoLiketoTravel,https://www.tripadvisor.com//ShowUserReviews-g48682-d136127-r162230910-Alice_Austen_House_Museum_Garden-Staten_Island_New_York.html#REVIEWS,05/01,05/28/13,We were staying on Staten Island and taking the ferry into NYC. One day we wanted a break from Manhattan so decided to do some touring around SI. This little house museum was a nice find. Beautiful views. Fun to learn about the photographer and read about how different SI was when she was growing up there. Enjoyed seeing the Progressive era photos Austen took of NYC and the immigrants.,Group,0,0,Dance,Golden,NA,No,0,Nice little treat
Dance Reverie,,NA,0,NA,No,49,05,"100-35 Metropolitan Ave , Forest Hills , NY 11375",5,YelizavetaYR,https://www.tripadvisor.com//ShowUserReviews-g47732-d10089730-r357377039-Dance_Reverie-Forest_Hills_Queens_New_York.html#REVIEWS,03/01,03/21/16,"An amazing dance studio, with great instructors! My friend recommended Dance Reverie for dance classes for our wedding. We purchased a groupon and took a few group classes and one private class - and since then had purchased a 10 private classes. Firstly the price is very fair. The teachers are extremely professionals so you can feel very comfortable working with them. We have trained with different instructors and they are all amazing, patient and have taught us a great moves. We have another 3-4 classes and our dance already is coming along great. Not only are we learning how to move but we are also having an amazing time. I would highly recommend it!",Group,0,0,Dance,New York,NA,No,0,Great Experience!
Medieval Times,1,NA,0,Pennsylvania,No,1,0,"149 Polito Ave , Lyndhurst , NJ 07071",3,throughfireworkeyes,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r277692415-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,06/01,06/03/15,"I've never gone to Medieval times before, but I've always really wanted to. My issue is the vegetarian meal though. The regular meal consists of 6 different items, (chicken, potato, corn, a pastry, garlic bread, and soup. The crummy vegetarian meal on the other hand, only comes with 3 items ( Hummus, 3 bean soup, fruit or italian ice)...First of all the hummus is in a paper dish, for a place that prides themselves on authenticity, as far as I know paper dishes didn't exist in the 1500's. My second issue is the stew, for a time period that people ate with their hands, because vegetarians get the stew you have to eat it with a plastic spoon. Again ruins the experience of the whole Medieval time period. Now to one of my biggest issue with this meal...ITALIAN ICE? What? So the regular meal is pretty authentic multiple courses and ""dishes"", and the vegetarian meal is pretty ridiculous and no courses and pretty much have us eating from a bowl with a plastic spoon the whole show. I will say it's nice that they'res an option. But I'd like to know is the corn made with meat product? Is the potato made with animal skin, or the pastry? It's probably the bread isn't it? I highly doubt that any of those items have any animal by-product in them. Maybe the soup is made with some broth, but if none of those other foods are, why can't we get them too?",Solo,0,0,Dance,Bethlehem,NA,No,0,Vegenarian meal : (
